source_dataset,split_role,item_id,image_id_ext,image,result,label,ratio,consensus_band,item_total_images,item_disputed_images,item_low_consensus_images,class_samples,class_median_ratio,class_disputed_share,class_low_consensus_share
train_df,train_pool,1353213750313,15497622123,http://labelimages.avito.ru/15497622123.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1354882500962,15498166115,http://labelimages.avito.ru/15498166115.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1355525254295,15509207281,http://labelimages.avito.ru/15509207281.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1348854251752,15510200639,http://labelimages.avito.ru/15510200639.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1271193000843,15511995608,http://labelimages.avito.ru/15511995608.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1367561751907,15519103706,http://labelimages.avito.ru/15519103706.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1302967750552,15522258846,http://labelimages.avito.ru/15522258846.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1350423751191,15526039100,http://labelimages.avito.ru/15526039100.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1355425502023,15529855617,http://labelimages.avito.ru/15529855617.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1357206751825,15534217960,http://labelimages.avito.ru/15534217960.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1349148750804,15534950406,http://labelimages.avito.ru/15534950406.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1355647501418,15564417731,http://labelimages.avito.ru/15564417731.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1355526250209,15569696588,http://labelimages.avito.ru/15569696588.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1358673000631,15585662010,http://labelimages.avito.ru/15585662010.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1355904750153,15592632344,http://labelimages.avito.ru/15592632344.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1359509502435,15608953028,http://labelimages.avito.ru/15608953028.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1354124000531,15616938617,http://labelimages.avito.ru/15616938617.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1369439752330,15620806444,http://labelimages.avito.ru/15620806444.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1360396252132,15629611642,http://labelimages.avito.ru/15629611642.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1278577000626,15635306014,http://labelimages.avito.ru/15635306014.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1360754500335,15638071551,http://labelimages.avito.ru/15638071551.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1360862750039,15638931519,http://labelimages.avito.ru/15638931519.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1360957751797,15640620680,http://labelimages.avito.ru/15640620680.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1361031501225,15642543962,http://labelimages.avito.ru/15642543962.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1362130500965,15667590610,http://labelimages.avito.ru/15667590610.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1363860500274,15677223245,http://labelimages.avito.ru/15677223245.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1362564000785,15678967568,http://labelimages.avito.ru/15678967568.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1362592501978,15679558974,http://labelimages.avito.ru/15679558974.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1295675000797,15681683050,http://labelimages.avito.ru/15681683050.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1362037500005,15681961775,http://labelimages.avito.ru/15681961775.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1363242753023,15699257570,http://labelimages.avito.ru/15699257570.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1363723000769,15712456156,http://labelimages.avito.ru/15712456156.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1363716501143,15712969396,http://labelimages.avito.ru/15712969396.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1363767251324,15714256014,http://labelimages.avito.ru/15714256014.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1361757751826,15715704950,http://labelimages.avito.ru/15715704950.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1364037750212,15723437255,http://labelimages.avito.ru/15723437255.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1355647251940,15733321313,http://labelimages.avito.ru/15733321313.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1364447251333,15735554290,http://labelimages.avito.ru/15735554290.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1366389750179,15738713910,http://labelimages.avito.ru/15738713910.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1356027250128,15746244676,http://labelimages.avito.ru/15746244676.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1356020501330,15758836602,http://labelimages.avito.ru/15758836602.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1370568750810,15761049331,http://labelimages.avito.ru/15761049331.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1365854750361,15764266399,http://labelimages.avito.ru/15764266399.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1365865003032,15765396313,http://labelimages.avito.ru/15765396313.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1366141001464,15774090013,http://labelimages.avito.ru/15774090013.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1366517504052,15785498310,http://labelimages.avito.ru/15785498310.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1367088003722,15802759038,http://labelimages.avito.ru/15802759038.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1347954503264,15809640674,http://labelimages.avito.ru/15809640674.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1363878251478,15813619905,http://labelimages.avito.ru/15813619905.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1368339250471,15817350914,http://labelimages.avito.ru/15817350914.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1368169002498,15834426513,http://labelimages.avito.ru/15834426513.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1368167002970,15834976047,http://labelimages.avito.ru/15834976047.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1368281501812,15836167110,http://labelimages.avito.ru/15836167110.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1368374000007,15839909777,http://labelimages.avito.ru/15839909777.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1368699251156,15845992196,http://labelimages.avito.ru/15845992196.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1368707750796,15846598700,http://labelimages.avito.ru/15846598700.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1368815751240,15848670660,http://labelimages.avito.ru/15848670660.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1369494751769,15865739509,http://labelimages.avito.ru/15865739509.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1369712502807,15869462136,http://labelimages.avito.ru/15869462136.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1369824752172,15873026607,http://labelimages.avito.ru/15873026607.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1369819253765,15873979769,http://labelimages.avito.ru/15873979769.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1365271000128,15879221568,http://labelimages.avito.ru/15879221568.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1369986500256,15879356124,http://labelimages.avito.ru/15879356124.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1365460250982,15880336248,http://labelimages.avito.ru/15880336248.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1370024504000,15884976110,http://labelimages.avito.ru/15884976110.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1370329252929,15890679855,http://labelimages.avito.ru/15890679855.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1370428001493,15894375044,http://labelimages.avito.ru/15894375044.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1366543754926,15895861940,http://labelimages.avito.ru/15895861940.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1359369500754,15898146708,http://labelimages.avito.ru/15898146708.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
val_df,shadow_holdout,1371032251432,15912154223,http://labelimages.avito.ru/15912154223.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1371312750499,15917861420,http://labelimages.avito.ru/15917861420.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1308666000604,15919803172,http://labelimages.avito.ru/15919803172.jpg,2,универсальная комната,0.666667,low,2,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1350763252187,15922479586,http://labelimages.avito.ru/15922479586.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1305126251174,15927613663,http://labelimages.avito.ru/15927613663.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1371670250503,15930883117,http://labelimages.avito.ru/15930883117.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1371893750712,15935477752,http://labelimages.avito.ru/15935477752.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1372063252136,15943341146,http://labelimages.avito.ru/15943341146.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1372721000174,15958783174,http://labelimages.avito.ru/15958783174.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1373278750247,15970224782,http://labelimages.avito.ru/15970224782.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1373699250603,15986426154,http://labelimages.avito.ru/15986426154.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1373830251311,15989733826,http://labelimages.avito.ru/15989733826.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1374017250762,15993459267,http://labelimages.avito.ru/15993459267.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1374151252270,15998368000,http://labelimages.avito.ru/15998368000.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1374265003924,16001455238,http://labelimages.avito.ru/16001455238.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1374505500038,16006701130,http://labelimages.avito.ru/16006701130.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1374542250114,16008057427,http://labelimages.avito.ru/16008057427.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1374895251890,16019991045,http://labelimages.avito.ru/16019991045.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1375125253904,16025773034,http://labelimages.avito.ru/16025773034.jpg,2,универсальная комната,0.666667,low,1,1,1,270,0.666667,0.718519,0.718519
train_df,train_pool,1309186501739,14441811308,http://labelimages.avito.ru/14441811308.jpg,1,кухня-гостиная,0.666667,low,4,3,3,215,0.666667,0.604651,0.604651
train_df,train_pool,1309171251093,14440719710,http://labelimages.avito.ru/14440719710.jpg,1,кухня-гостиная,0.666667,low,2,2,2,215,0.666667,0.604651,0.604651
train_df,train_pool,1310099750119,14480567963,http://labelimages.avito.ru/14480567963.jpg,1,кухня-гостиная,0.666667,low,4,2,2,215,0.666667,0.604651,0.604651
val_df,shadow_holdout,1310129500193,14482402435,http://labelimages.avito.ru/14482402435.jpg,1,кухня-гостиная,0.666667,low,2,2,2,215,0.666667,0.604651,0.604651
val_df,shadow_holdout,1310129500193,14482425616,http://labelimages.avito.ru/14482425616.jpg,1,кухня-гостиная,0.666667,low,2,2,2,215,0.666667,0.604651,0.604651
train_df,train_pool,1359428500227,15906585709,http://labelimages.avito.ru/15906585709.jpg,1,кухня-гостиная,0.666667,low,2,2,2,215,0.666667,0.604651,0.604651
train_df,train_pool,1239650750139,13244828250,http://labelimages.avito.ru/13244828250.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1309118500814,13825248046,http://labelimages.avito.ru/13825248046.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1228196000238,13983930915,http://labelimages.avito.ru/13983930915.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1291059500320,14094521459,http://labelimages.avito.ru/14094521459.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1299491501194,14222478616,http://labelimages.avito.ru/14222478616.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1300803500589,14248340038,http://labelimages.avito.ru/14248340038.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
val_df,shadow_holdout,1305197250375,14330392795,http://labelimages.avito.ru/14330392795.jpg,1,кухня-гостиная,0.666667,low,3,1,1,215,0.666667,0.604651,0.604651
val_df,shadow_holdout,1306374000018,14351324578,http://labelimages.avito.ru/14351324578.jpg,1,кухня-гостиная,0.666667,low,2,1,1,215,0.666667,0.604651,0.604651
val_df,shadow_holdout,1305885000372,14381004876,http://labelimages.avito.ru/14381004876.jpg,1,кухня-гостиная,0.666667,low,3,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1308604750480,14416669984,http://labelimages.avito.ru/14416669984.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1312417000442,14417372565,http://labelimages.avito.ru/14417372565.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1308728501058,14422445732,http://labelimages.avito.ru/14422445732.jpg,1,кухня-гостиная,0.666667,low,2,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1309170751304,14441579151,http://labelimages.avito.ru/14441579151.jpg,1,кухня-гостиная,0.666667,low,2,1,1,215,0.666667,0.604651,0.604651
val_df,shadow_holdout,1309307250591,14445434681,http://labelimages.avito.ru/14445434681.jpg,1,кухня-гостиная,0.666667,low,2,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1309359000166,14450080132,http://labelimages.avito.ru/14450080132.jpg,1,кухня-гостиная,0.666667,low,2,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1309913000067,14478568987,http://labelimages.avito.ru/14478568987.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1310219250372,14486827165,http://labelimages.avito.ru/14486827165.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
val_df,shadow_holdout,1310244250487,14488250961,http://labelimages.avito.ru/14488250961.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1310315500356,14491698964,http://labelimages.avito.ru/14491698964.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1336885001458,14616155965,http://labelimages.avito.ru/14616155965.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1335278502693,15058265154,http://labelimages.avito.ru/15058265154.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1369180000505,15084391791,http://labelimages.avito.ru/15084391791.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1339976250485,15153912375,http://labelimages.avito.ru/15153912375.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1343326250357,15226097417,http://labelimages.avito.ru/15226097417.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1344547250369,15258219313,http://labelimages.avito.ru/15258219313.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1291039500630,15262581516,http://labelimages.avito.ru/15262581516.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1346481753356,15300081892,http://labelimages.avito.ru/15300081892.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1267403750608,15304482314,http://labelimages.avito.ru/15304482314.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1347378001354,15320739305,http://labelimages.avito.ru/15320739305.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1348391503615,15345759716,http://labelimages.avito.ru/15345759716.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1348809752496,15354578624,http://labelimages.avito.ru/15354578624.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1351850752337,15424891538,http://labelimages.avito.ru/15424891538.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1352238000322,15434682075,http://labelimages.avito.ru/15434682075.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1354423000543,15479192629,http://labelimages.avito.ru/15479192629.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1306435500787,15479315322,http://labelimages.avito.ru/15479315322.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1354536502971,15484237632,http://labelimages.avito.ru/15484237632.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1347903000518,15494418544,http://labelimages.avito.ru/15494418544.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1348009001813,15495055257,http://labelimages.avito.ru/15495055257.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1355200250560,15502173815,http://labelimages.avito.ru/15502173815.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1345706000249,15510332677,http://labelimages.avito.ru/15510332677.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1347550750985,15513738513,http://labelimages.avito.ru/15513738513.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1354658500221,15518819267,http://labelimages.avito.ru/15518819267.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1357170250176,15547858756,http://labelimages.avito.ru/15547858756.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1355031000327,15573351496,http://labelimages.avito.ru/15573351496.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1361032751936,15576773352,http://labelimages.avito.ru/15576773352.jpg,1,кухня-гостиная,0.666667,low,3,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1359431004653,15604840931,http://labelimages.avito.ru/15604840931.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1360474502005,15631420599,http://labelimages.avito.ru/15631420599.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1360583002608,15632930049,http://labelimages.avito.ru/15632930049.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1278643750085,15638116668,http://labelimages.avito.ru/15638116668.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1358373751105,15643453833,http://labelimages.avito.ru/15643453833.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1367734500928,15670624703,http://labelimages.avito.ru/15670624703.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1368296500295,15698627495,http://labelimages.avito.ru/15698627495.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1302141250354,15702805008,http://labelimages.avito.ru/15702805008.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1341064750066,15711766899,http://labelimages.avito.ru/15711766899.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1363813751917,15716275875,http://labelimages.avito.ru/15716275875.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1355718000091,15720064062,http://labelimages.avito.ru/15720064062.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1354986253172,15723245893,http://labelimages.avito.ru/15723245893.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1355391000557,15726544252,http://labelimages.avito.ru/15726544252.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1299054250728,15734263904,http://labelimages.avito.ru/15734263904.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1364652000044,15738042845,http://labelimages.avito.ru/15738042845.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1365987253209,15738714343,http://labelimages.avito.ru/15738714343.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1355985502064,15741013321,http://labelimages.avito.ru/15741013321.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1364916500704,15745253180,http://labelimages.avito.ru/15745253180.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1365135500068,15749173814,http://labelimages.avito.ru/15749173814.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1370394752374,15751634301,http://labelimages.avito.ru/15751634301.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1365873500208,15765649548,http://labelimages.avito.ru/15765649548.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1367461000212,15772173894,http://labelimages.avito.ru/15772173894.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1331916751034,15774640919,http://labelimages.avito.ru/15774640919.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1356097753196,15775840811,http://labelimages.avito.ru/15775840811.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1371012001533,15779460903,http://labelimages.avito.ru/15779460903.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1367492500947,15787568852,http://labelimages.avito.ru/15787568852.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1367086750537,15793481674,http://labelimages.avito.ru/15793481674.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1371618001255,15795215575,http://labelimages.avito.ru/15795215575.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1366978751464,15799162061,http://labelimages.avito.ru/15799162061.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
train_df,train_pool,1351064250819,15802355760,http://labelimages.avito.ru/15802355760.jpg,1,кухня-гостиная,0.666667,low,1,1,1,215,0.666667,0.604651,0.604651
